Fecha_hecho,Conducta,Codigo_comuna,Cantidad_casos
2003-06,Hurto de moto,2,10
2003-06,Hurto de moto,3,14
2003-06,Hurto de moto,4,38
2003-06,Hurto de moto,5,22
2003-06,Hurto de moto,6,2
2003-06,Hurto de moto,60,2
2003-06,Hurto de moto,7,16
2003-06,Hurto de moto,8,4
2003-06,Hurto de moto,9,16
2003-07,Hurto de moto,10,50
2003-07,Hurto de moto,11,66
2003-07,Hurto de moto,12,62
2003-07,Hurto de moto,13,4
2003-07,Hurto de moto,14,24
2003-07,Hurto de moto,15,22
2003-07,Hurto de moto,16,58
2003-07,Hurto de moto,2,6
2003-07,Hurto de moto,3,4
2003-07,Hurto de moto,4,42
2003-07,Hurto de moto,5,22
2003-07,Hurto de moto,6,6
2003-07,Hurto de moto,60,2
2003-07,Hurto de moto,7,26
2003-07,Hurto de moto,8,14
2003-07,Hurto de moto,80,2
2003-07,Hurto de moto,9,16
2003-07,Hurto de moto,SIN DATO,2
2003-08,Hurto de moto,10,80
2003-08,Hurto de moto,11,78
2003-08,Hurto de moto,12,46
2003-08,Hurto de moto,13,2
2003-08,Hurto de moto,14,16
2003-08,Hurto de moto,15,54
2003-08,Hurto de moto,16,46
2003-08,Hurto de moto,2,4
2003-08,Hurto de moto,3,10
2003-08,Hurto de moto,4,30
2003-08,Hurto de moto,5,32
2003-08,Hurto de moto,6,10
2003-08,Hurto de moto,7,32
2003-08,Hurto de moto,8,16
2003-08,Hurto de moto,9,20
2003-08,Hurto de moto,SIN DATO,6
2003-09,Hurto de moto,1,2
2003-09,Hurto de moto,10,68
2003-09,Hurto de moto,11,54
2003-09,Hurto de moto,12,36
2003-09,Hurto de moto,14,28
2003-09,Hurto de moto,15,26
2003-09,Hurto de moto,16,44
2003-09,Hurto de moto,3,12
2003-09,Hurto de moto,4,40
2003-09,Hurto de moto,5,8
2003-09,Hurto de moto,6,6
2003-09,Hurto de moto,7,18
2003-09,Hurto de moto,8,16
2003-09,Hurto de moto,9,18
2003-10,Hurto de moto,10,44
2003-10,Hurto de moto,11,64
2003-10,Hurto de moto,12,6
2003-10,Hurto de moto,13,4
2003-10,Hurto de moto,14,24
2003-10,Hurto de moto,15,26
2003-10,Hurto de moto,16,46
2003-10,Hurto de moto,2,2
2003-10,Hurto de moto,3,2
2003-10,Hurto de moto,4,28
2003-10,Hurto de moto,5,20
2003-10,Hurto de moto,6,6
2003-10,Hurto de moto,7,24
2003-10,Hurto de moto,8,10
2003-10,Hurto de moto,9,20
2003-11,Hurto de moto,10,46
2003-11,Hurto de moto,11,44
2003-11,Hurto de moto,12,16
2003-11,Hurto de moto,13,2
2003-11,Hurto de moto,14,16
2003-11,Hurto de moto,15,12
2003-11,Hurto de moto,16,26
2003-11,Hurto de moto,3,8
2003-11,Hurto de moto,4,24
2003-11,Hurto de moto,5,14
2003-11,Hurto de moto,6,4
2003-11,Hurto de moto,7,8
2003-11,Hurto de moto,8,6
2003-11,Hurto de moto,9,8
2003-11,Hurto de moto,SIN DATO,2
2003-12,Hurto de moto,1,2
2003-12,Hurto de moto,10,40
2003-12,Hurto de moto,11,26
2003-12,Hurto de moto,12,16
2003-12,Hurto de moto,13,4
2003-12,Hurto de moto,14,6
2003-12,Hurto de moto,15,10
2003-12,Hurto de moto,16,34
2003-12,Hurto de moto,2,4
2003-12,Hurto de moto,3,4
2003-12,Hurto de moto,4,36
2003-12,Hurto de moto,5,22
2003-12,Hurto de moto,6,6
2003-12,Hurto de moto,7,18
2003-12,Hurto de moto,8,2
2003-12,Hurto de moto,9,14
2004-01,Hurto de moto,1,2
2004-01,Hurto de moto,10,36
2004-01,Hurto de moto,11,26
2004-01,Hurto de moto,12,24
2004-01,Hurto de moto,13,2
2004-01,Hurto de moto,14,14
2004-01,Hurto de moto,15,4
2004-01,Hurto de moto,16,22
2004-01,Hurto de moto,2,2
2004-01,Hurto de moto,3,2
2004-01,Hurto de moto,4,22
2004-01,Hurto de moto,5,24
2004-01,Hurto de moto,6,10
2004-01,Hurto de moto,7,18
2004-01,Hurto de moto,8,4
2004-01,Hurto de moto,9,22
2004-02,Hurto de moto,1,2
2004-02,Hurto de moto,10,32
2004-02,Hurto de moto,11,56
2004-02,Hurto de moto,12,26
2004-02,Hurto de moto,13,6
2004-02,Hurto de moto,14,14
2004-02,Hurto de moto,15,14
2004-02,Hurto de moto,16,30
2004-02,Hurto de moto,3,8
2004-02,Hurto de moto,4,26
2004-02,Hurto de moto,5,24
2004-02,Hurto de moto,6,6
2004-02,Hurto de moto,7,20
2004-02,Hurto de moto,8,4
2004-02,Hurto de moto,9,22
2004-03,Hurto de moto,1,6
2004-03,Hurto de moto,10,34
2004-03,Hurto de moto,11,42
2004-03,Hurto de moto,12,26
2004-03,Hurto de moto,13,10
2004-03,Hurto de moto,14,10
2004-03,Hurto de moto,15,16
2004-03,Hurto de moto,16,32
2004-03,Hurto de moto,3,6
2004-03,Hurto de moto,4,24
2004-03,Hurto de moto,5,34
2004-03,Hurto de moto,6,8
2004-03,Hurto de moto,7,14
2004-03,Hurto de moto,8,6
2004-03,Hurto de moto,9,8
2004-04,Hurto de moto,10,48
2004-04,Hurto de moto,11,18
2004-04,Hurto de moto,12,12
2004-04,Hurto de moto,13,6
2004-04,Hurto de moto,14,18
2004-04,Hurto de moto,15,10
2004-04,Hurto de moto,16,44
2004-04,Hurto de moto,2,2
2004-04,Hurto de moto,3,2
2004-04,Hurto de moto,4,20
2004-04,Hurto de moto,5,20
2004-04,Hurto de moto,6,14
2004-04,Hurto de moto,7,32
2004-04,Hurto de moto,8,8
2004-04,Hurto de moto,9,6
2004-05,Hurto de moto,1,2
2004-05,Hurto de moto,10,32
2004-05,Hurto de moto,11,42
2004-05,Hurto de moto,12,32
2004-05,Hurto de moto,13,2
2004-05,Hurto de moto,14,20
2004-05,Hurto de moto,15,10
2004-05,Hurto de moto,16,54
2004-05,Hurto de moto,2,2
2004-05,Hurto de moto,3,8
2004-05,Hurto de moto,4,18
2004-05,Hurto de moto,5,24
2004-05,Hurto de moto,6,16
2004-05,Hurto de moto,7,20
2004-05,Hurto de moto,8,10
2004-05,Hurto de moto,9,14
2004-05,Hurto de moto,SIN DATO,2
2004-06,Hurto de moto,1,4
2004-06,Hurto de moto,10,58
2004-06,Hurto de moto,11,34
2004-06,Hurto de moto,12,18
2004-06,Hurto de moto,13,2
2004-06,Hurto de moto,14,16
2004-06,Hurto de moto,15,20
2004-06,Hurto de moto,16,26
2004-06,Hurto de moto,2,2
2004-06,Hurto de moto,3,6
2004-06,Hurto de moto,4,8
2004-06,Hurto de moto,5,26
2004-06,Hurto de moto,6,4
2004-06,Hurto de moto,7,26
2004-06,Hurto de moto,8,16
2004-06,Hurto de moto,9,18
2004-06,Hurto de moto,SIN DATO,4
2004-07,Hurto de moto,1,4
2004-07,Hurto de moto,10,72
2004-07,Hurto de moto,11,46
2004-07,Hurto de moto,12,20
2004-07,Hurto de moto,13,8
2004-07,Hurto de moto,14,16
2004-07,Hurto de moto,15,22
2004-07,Hurto de moto,16,32
2004-07,Hurto de moto,3,20
2004-07,Hurto de moto,4,34
2004-07,Hurto de moto,5,26
2004-07,Hurto de moto,6,2
2004-07,Hurto de moto,7,22
2004-07,Hurto de moto,8,4
2004-07,Hurto de moto,9,12
2004-08,Hurto de moto,10,62
2004-08,Hurto de moto,11,38
2004-08,Hurto de moto,12,8
2004-08,Hurto de moto,13,2
2004-08,Hurto de moto,14,10
2004-08,Hurto de moto,15,18
2004-08,Hurto de moto,16,22
2004-08,Hurto de moto,2,2
2004-08,Hurto de moto,3,10
2004-08,Hurto de moto,4,24
2004-08,Hurto de moto,5,20
2004-08,Hurto de moto,6,4
2004-08,Hurto de moto,7,12
2004-08,Hurto de moto,8,4
2004-08,Hurto de moto,9,20
2004-09,Hurto de moto,1,4
2004-09,Hurto de moto,10,54
2004-09,Hurto de moto,11,22
2004-09,Hurto de moto,12,4
2004-09,Hurto de moto,13,4
2004-09,Hurto de moto,14,8
2004-09,Hurto de moto,15,14
2004-09,Hurto de moto,16,14
2004-09,Hurto de moto,3,4
2004-09,Hurto de moto,4,20
2004-09,Hurto de moto,5,14
2004-09,Hurto de moto,7,10
2004-09,Hurto de moto,8,14
2004-09,Hurto de moto,80,2
2004-09,Hurto de moto,9,14
2004-10,Hurto de moto,10,50
2004-10,Hurto de moto,11,30
2004-10,Hurto de moto,12,30
2004-10,Hurto de moto,13,14
2004-10,Hurto de moto,14,2
2004-10,Hurto de moto,15,14
2004-10,Hurto de moto,16,34
2004-10,Hurto de moto,2,4
2004-10,Hurto de moto,3,12
2004-10,Hurto de moto,4,12
2004-10,Hurto de moto,5,34
2004-10,Hurto de moto,6,4
2004-10,Hurto de moto,60,2
2004-10,Hurto de moto,7,18
2004-10,Hurto de moto,8,14
2004-10,Hurto de moto,9,18
2004-10,Hurto de moto,SIN DATO,2
2004-11,Hurto de moto,1,6
2004-11,Hurto de moto,10,54
2004-11,Hurto de moto,11,20
2004-11,Hurto de moto,12,16
2004-11,Hurto de moto,13,10
2004-11,Hurto de moto,14,6
2004-11,Hurto de moto,15,4
2004-11,Hurto de moto,16,20
2004-11,Hurto de moto,3,8
2004-11,Hurto de moto,4,22
2004-11,Hurto de moto,5,20
2004-11,Hurto de moto,7,26
2004-11,Hurto de moto,8,20
2004-11,Hurto de moto,9,14
2004-11,Hurto de moto,SIN DATO,2
2004-12,Hurto de moto,10,46
2004-12,Hurto de moto,11,18
2004-12,Hurto de moto,12,14
2004-12,Hurto de moto,13,4
2004-12,Hurto de moto,14,6
2004-12,Hurto de moto,15,12
2004-12,Hurto de moto,16,12
2004-12,Hurto de moto,2,4
2004-12,Hurto de moto,3,2
2004-12,Hurto de moto,4,18
2004-12,Hurto de moto,5,16
2004-12,Hurto de moto,6,4
2004-12,Hurto de moto,7,14
2004-12,Hurto de moto,8,12
2004-12,Hurto de moto,9,12
2005-01,Hurto de moto,1,2
2005-01,Hurto de moto,10,46
2005-01,Hurto de moto,11,16
2005-01,Hurto de moto,12,12
2005-01,Hurto de moto,14,10
2005-01,Hurto de moto,15,6
2005-01,Hurto de moto,16,20
2005-01,Hurto de moto,3,4
2005-01,Hurto de moto,4,18
2005-01,Hurto de moto,5,14
2005-01,Hurto de moto,6,6
2005-01,Hurto de moto,7,6
2005-01,Hurto de moto,8,10
2005-01,Hurto de moto,80,2
2005-01,Hurto de moto,9,6
2005-02,Hurto de moto,1,2
2005-02,Hurto de moto,10,70
2005-02,Hurto de moto,11,26
2005-02,Hurto de moto,12,18
2005-02,Hurto de moto,13,2
2005-02,Hurto de moto,14,8
2005-02,Hurto de moto,15,16
2005-02,Hurto de moto,16,26
2005-02,Hurto de moto,2,2
2005-02,Hurto de moto,3,8
2005-02,Hurto de moto,4,20
2005-02,Hurto de moto,5,10
2005-02,Hurto de moto,6,6
2005-02,Hurto de moto,7,4
2005-02,Hurto de moto,8,6
2005-02,Hurto de moto,9,18
2005-02,Hurto de moto,SIN DATO,2
2005-03,Hurto de moto,10,60
2005-03,Hurto de moto,11,28
2005-03,Hurto de moto,12,20
2005-03,Hurto de moto,13,6
2005-03,Hurto de moto,14,8
2005-03,Hurto de moto,15,14
2005-03,Hurto de moto,16,22
2005-03,Hurto de moto,2,2
2005-03,Hurto de moto,3,6
2005-03,Hurto de moto,4,24
2005-03,Hurto de moto,5,30
2005-03,Hurto de moto,6,8
2005-03,Hurto de moto,7,10
2005-03,Hurto de moto,8,12
2005-03,Hurto de moto,80,2
2005-03,Hurto de moto,9,6
2005-04,Hurto de moto,10,30
2005-04,Hurto de moto,11,26
2005-04,Hurto de moto,12,16
2005-04,Hurto de moto,13,8
2005-04,Hurto de moto,14,10
2005-04,Hurto de moto,15,14
2005-04,Hurto de moto,16,22
2005-04,Hurto de moto,4,38
2005-04,Hurto de moto,5,40
2005-04,Hurto de moto,6,10
2005-04,Hurto de moto,7,16
2005-04,Hurto de moto,8,4
2005-04,Hurto de moto,9,12
2005-05,Hurto de moto,1,2
2005-05,Hurto de moto,10,74
2005-05,Hurto de moto,11,20
2005-05,Hurto de moto,12,16
2005-05,Hurto de moto,13,2
2005-05,Hurto de moto,14,10
2005-05,Hurto de moto,15,14
2005-05,Hurto de moto,16,22
2005-05,Hurto de moto,2,2
2005-05,Hurto de moto,3,8
2005-05,Hurto de moto,4,38
2005-05,Hurto de moto,5,18
2005-05,Hurto de moto,6,12
2005-05,Hurto de moto,60,4
2005-05,Hurto de moto,7,10
2005-05,Hurto de moto,70,2
2005-05,Hurto de moto,8,8
2005-05,Hurto de moto,9,22
2005-06,Hurto de moto,10,48
2005-06,Hurto de moto,11,20
2005-06,Hurto de moto,12,6
2005-06,Hurto de moto,13,4
2005-06,Hurto de moto,14,14
2005-06,Hurto de moto,15,14
2005-06,Hurto de moto,16,20
2005-06,Hurto de moto,2,2
2005-06,Hurto de moto,3,6
2005-06,Hurto de moto,4,32
2005-06,Hurto de moto,5,18
2005-06,Hurto de moto,6,4
2005-06,Hurto de moto,7,6
2005-06,Hurto de moto,70,4
2005-06,Hurto de moto,8,20
2005-06,Hurto de moto,9,16
2005-07,Hurto de moto,1,2
2005-07,Hurto de moto,10,38
2005-07,Hurto de moto,11,14
2005-07,Hurto de moto,12,8
2005-07,Hurto de moto,14,8
2005-07,Hurto de moto,15,10
2005-07,Hurto de moto,16,32
2005-07,Hurto de moto,3,12
2005-07,Hurto de moto,4,28
2005-07,Hurto de moto,5,14
2005-07,Hurto de moto,6,4
2005-07,Hurto de moto,7,8
2005-07,Hurto de moto,8,6
2005-07,Hurto de moto,9,12
2005-08,Hurto de moto,1,2
2005-08,Hurto de moto,10,54
2005-08,Hurto de moto,11,14
2005-08,Hurto de moto,12,4
2005-08,Hurto de moto,13,4
2005-08,Hurto de moto,14,4
2005-08,Hurto de moto,15,20
2005-08,Hurto de moto,16,12
2005-08,Hurto de moto,3,4
2005-08,Hurto de moto,4,6
2005-08,Hurto de moto,5,32
2005-08,Hurto de moto,6,6
2005-08,Hurto de moto,7,8
2005-08,Hurto de moto,70,2
2005-08,Hurto de moto,8,2
2005-08,Hurto de moto,9,14
2005-09,Hurto de moto,1,2
2005-09,Hurto de moto,10,56
2005-09,Hurto de moto,11,12
2005-09,Hurto de moto,12,4
2005-09,Hurto de moto,13,2
2005-09,Hurto de moto,14,4
2005-09,Hurto de moto,15,2
2005-09,Hurto de moto,16,10
2005-09,Hurto de moto,2,2
2005-09,Hurto de moto,3,8
2005-09,Hurto de moto,4,14
2005-09,Hurto de moto,5,28
2005-09,Hurto de moto,6,12
2005-09,Hurto de moto,7,10
2005-09,Hurto de moto,8,6
2005-09,Hurto de moto,9,16
2005-10,Hurto de moto,10,40
2005-10,Hurto de moto,11,18
2005-10,Hurto de moto,12,14
2005-10,Hurto de moto,13,2
2005-10,Hurto de moto,14,2
2005-10,Hurto de moto,15,6
2005-10,Hurto de moto,16,14
2005-10,Hurto de moto,3,4
2005-10,Hurto de moto,4,22
2005-10,Hurto de moto,5,26
2005-10,Hurto de moto,6,4
2005-10,Hurto de moto,7,32
2005-10,Hurto de moto,8,24
2005-10,Hurto de moto,9,10
2005-11,Hurto de moto,10,66
2005-11,Hurto de moto,11,32
2005-11,Hurto de moto,12,6
2005-11,Hurto de moto,14,2
2005-11,Hurto de moto,15,10
2005-11,Hurto de moto,16,12
2005-11,Hurto de moto,2,2
2005-11,Hurto de moto,3,12
2005-11,Hurto de moto,4,32
2005-11,Hurto de moto,5,30
2005-11,Hurto de moto,6,4
2005-11,Hurto de moto,7,20
2005-11,Hurto de moto,8,10
2005-11,Hurto de moto,9,10
2005-12,Hurto de moto,10,42
2005-12,Hurto de moto,11,26
2005-12,Hurto de moto,12,7
2005-12,Hurto de moto,13,2
2005-12,Hurto de moto,14,10
2005-12,Hurto de moto,15,18
2005-12,Hurto de moto,16,20
2005-12,Hurto de moto,3,6
2005-12,Hurto de moto,4,20
2005-12,Hurto de moto,5,28
2005-12,Hurto de moto,6,10
2005-12,Hurto de moto,7,6
2005-12,Hurto de moto,8,24
2005-12,Hurto de moto,80,2
2005-12,Hurto de moto,9,14
2006-01,Hurto de moto,10,44
2006-01,Hurto de moto,11,10
2006-01,Hurto de moto,12,8
2006-01,Hurto de moto,13,2
2006-01,Hurto de moto,14,10
2006-01,Hurto de moto,15,8
2006-01,Hurto de moto,16,8
2006-01,Hurto de moto,3,14
2006-01,Hurto de moto,4,30
2006-01,Hurto de moto,5,22
2006-01,Hurto de moto,6,14
2006-01,Hurto de moto,7,10
2006-01,Hurto de moto,8,14
2006-01,Hurto de moto,9,16
2006-01,Hurto de moto,SIN DATO,6
2006-02,Hurto de moto,10,60
2006-02,Hurto de moto,11,20
2006-02,Hurto de moto,12,8
2006-02,Hurto de moto,14,16
2006-02,Hurto de moto,15,6
2006-02,Hurto de moto,16,16
2006-02,Hurto de moto,2,4
2006-02,Hurto de moto,3,16
2006-02,Hurto de moto,4,26
2006-02,Hurto de moto,5,16
2006-02,Hurto de moto,6,4
2006-02,Hurto de moto,7,6
2006-02,Hurto de moto,70,2
2006-02,Hurto de moto,8,12
2006-02,Hurto de moto,9,10
2006-02,Hurto de moto,SIN DATO,2
2006-03,Hurto de moto,1,2
2006-03,Hurto de moto,10,68
2006-03,Hurto de moto,11,28
2006-03,Hurto de moto,12,18
2006-03,Hurto de moto,13,4
2006-03,Hurto de moto,14,4
2006-03,Hurto de moto,15,6
2006-03,Hurto de moto,16,14
2006-03,Hurto de moto,2,6
2006-03,Hurto de moto,3,14
2006-03,Hurto de moto,4,28
2006-03,Hurto de moto,5,30
2006-03,Hurto de moto,6,16
2006-03,Hurto de moto,7,18
2006-03,Hurto de moto,8,12
2006-03,Hurto de moto,9,8
2006-03,Hurto de moto,SIN DATO,6
2006-04,Hurto de moto,1,2
2006-04,Hurto de moto,10,44
2006-04,Hurto de moto,11,28
2006-04,Hurto de moto,12,20
2006-04,Hurto de moto,13,4
2006-04,Hurto de moto,14,12
2006-04,Hurto de moto,15,6
2006-04,Hurto de moto,16,22
2006-04,Hurto de moto,3,12
2006-04,Hurto de moto,4,32
2006-04,Hurto de moto,5,20
2006-04,Hurto de moto,6,4
2006-04,Hurto de moto,7,8
2006-04,Hurto de moto,8,14
2006-04,Hurto de moto,9,12
2006-04,Hurto de moto,SIN DATO,2
2006-05,Hurto de moto,1,4
2006-05,Hurto de moto,10,54
2006-05,Hurto de moto,11,28
2006-05,Hurto de moto,12,24
2006-05,Hurto de moto,14,6
2006-05,Hurto de moto,15,16
2006-05,Hurto de moto,16,26
2006-05,Hurto de moto,2,2
2006-05,Hurto de moto,3,14
2006-05,Hurto de moto,4,24
2006-05,Hurto de moto,5,12
2006-05,Hurto de moto,6,6
2006-05,Hurto de moto,7,18
2006-05,Hurto de moto,8,8
2006-05,Hurto de moto,9,14
2006-05,Hurto de moto,SIN DATO,2
2006-06,Hurto de moto,10,38
2006-06,Hurto de moto,11,24
2006-06,Hurto de moto,12,20
2006-06,Hurto de moto,13,2
2006-06,Hurto de moto,14,8
2006-06,Hurto de moto,15,2
2006-06,Hurto de moto,16,36
2006-06,Hurto de moto,3,6
2006-06,Hurto de moto,4,24
2006-06,Hurto de moto,5,54
2006-06,Hurto de moto,6,12
2006-06,Hurto de moto,7,14
2006-06,Hurto de moto,8,10
2006-06,Hurto de moto,9,10
2006-06,Hurto de moto,SIN DATO,4
2006-07,Hurto de moto,10,34
2006-07,Hurto de moto,11,26
2006-07,Hurto de moto,12,14
2006-07,Hurto de moto,13,2
2006-07,Hurto de moto,14,2
2006-07,Hurto de moto,15,8
2006-07,Hurto de moto,16,28
2006-07,Hurto de moto,3,16
2006-07,Hurto de moto,4,30
2006-07,Hurto de moto,5,38
2006-07,Hurto de moto,6,12
2006-07,Hurto de moto,7,8
2006-07,Hurto de moto,8,6
2006-07,Hurto de moto,9,10
2006-07,Hurto de moto,SIN DATO,8
2006-08,Hurto de moto,1,2
2006-08,Hurto de moto,10,46
2006-08,Hurto de moto,11,18
2006-08,Hurto de moto,12,10
2006-08,Hurto de moto,13,2
2006-08,Hurto de moto,14,4
2006-08,Hurto de moto,15,4
2006-08,Hurto de moto,16,6
2006-08,Hurto de moto,3,6
2006-08,Hurto de moto,4,20
2006-08,Hurto de moto,5,18
2006-08,Hurto de moto,6,8
2006-08,Hurto de moto,7,18
2006-08,Hurto de moto,8,14
2006-08,Hurto de moto,9,14
2006-08,Hurto de moto,SIN DATO,6
2006-09,Hurto de moto,1,2
2006-09,Hurto de moto,10,20
2006-09,Hurto de moto,11,14
2006-09,Hurto de moto,12,12
2006-09,Hurto de moto,13,8
2006-09,Hurto de moto,14,4
2006-09,Hurto de moto,16,16
2006-09,Hurto de moto,3,14
2006-09,Hurto de moto,4,26
2006-09,Hurto de moto,5,24
2006-09,Hurto de moto,6,4
2006-09,Hurto de moto,7,10
2006-09,Hurto de moto,8,18
2006-09,Hurto de moto,9,4
2006-09,Hurto de moto,SIN DATO,8
2006-10,Hurto de moto,1,2
2006-10,Hurto de moto,10,26
2006-10,Hurto de moto,11,20
2006-10,Hurto de moto,12,8
2006-10,Hurto de moto,13,4
2006-10,Hurto de moto,14,4
2006-10,Hurto de moto,15,2
2006-10,Hurto de moto,16,8
2006-10,Hurto de moto,3,10
2006-10,Hurto de moto,4,16
2006-10,Hurto de moto,5,16
2006-10,Hurto de moto,6,10
2006-10,Hurto de moto,7,8
2006-10,Hurto de moto,8,8
2006-10,Hurto de moto,9,8
2006-10,Hurto de moto,SIN DATO,4
2006-11,Hurto de moto,10,34
2006-11,Hurto de moto,11,6
2006-11,Hurto de moto,12,6
2006-11,Hurto de moto,13,2
2006-11,Hurto de moto,14,4
2006-11,Hurto de moto,16,8
2006-11,Hurto de moto,2,2
2006-11,Hurto de moto,3,6
2006-11,Hurto de moto,4,8
2006-11,Hurto de moto,5,30
2006-11,Hurto de moto,6,6
2006-11,Hurto de moto,7,16
2006-11,Hurto de moto,8,14
2006-11,Hurto de moto,9,10
2006-11,Hurto de moto,SIN DATO,2
2006-12,Hurto de moto,10,22
2006-12,Hurto de moto,11,6
2006-12,Hurto de moto,12,2
2006-12,Hurto de moto,13,2
2006-12,Hurto de moto,15,4
2006-12,Hurto de moto,16,2
2006-12,Hurto de moto,2,4
2006-12,Hurto de moto,3,10
2006-12,Hurto de moto,4,28
2006-12,Hurto de moto,5,20
2006-12,Hurto de moto,7,6
2006-12,Hurto de moto,8,8
2006-12,Hurto de moto,9,2
2006-12,Hurto de moto,SIN DATO,6
2007-01,Hurto de moto,1,2
2007-01,Hurto de moto,10,30
2007-01,Hurto de moto,11,14
2007-01,Hurto de moto,12,12
2007-01,Hurto de moto,13,8
2007-01,Hurto de moto,14,6
2007-01,Hurto de moto,15,8
2007-01,Hurto de moto,16,12
2007-01,Hurto de moto,3,14
2007-01,Hurto de moto,4,22
2007-01,Hurto de moto,5,14
2007-01,Hurto de moto,6,8
2007-01,Hurto de moto,7,13
2007-01,Hurto de moto,70,2
2007-01,Hurto de moto,8,20
2007-01,Hurto de moto,9,14
2007-02,Hurto de moto,10,30
2007-02,Hurto de moto,11,14
2007-02,Hurto de moto,12,6
2007-02,Hurto de moto,13,6
2007-02,Hurto de moto,14,4
2007-02,Hurto de moto,15,10
2007-02,Hurto de moto,16,12
2007-02,Hurto de moto,3,12
2007-02,Hurto de moto,4,40
2007-02,Hurto de moto,5,32
2007-02,Hurto de moto,6,6
2007-02,Hurto de moto,7,8
2007-02,Hurto de moto,8,6
2007-02,Hurto de moto,9,8
2007-03,Hurto de moto,1,4
2007-03,Hurto de moto,10,40
2007-03,Hurto de moto,11,8
2007-03,Hurto de moto,12,8
2007-03,Hurto de moto,13,6
2007-03,Hurto de moto,14,4
2007-03,Hurto de moto,15,6
2007-03,Hurto de moto,16,6
2007-03,Hurto de moto,2,6
2007-03,Hurto de moto,3,6
2007-03,Hurto de moto,4,32
2007-03,Hurto de moto,5,12
2007-03,Hurto de moto,6,4
2007-03,Hurto de moto,60,2
2007-03,Hurto de moto,7,14
2007-03,Hurto de moto,8,4
2007-03,Hurto de moto,80,2
2007-03,Hurto de moto,9,10
2007-04,Hurto de moto,1,2
2007-04,Hurto de moto,10,42
2007-04,Hurto de moto,11,12
2007-04,Hurto de moto,12,8
2007-04,Hurto de moto,13,2
2007-04,Hurto de moto,14,4
2007-04,Hurto de moto,15,4
2007-04,Hurto de moto,16,6
2007-04,Hurto de moto,2,2
2007-04,Hurto de moto,3,6
2007-04,Hurto de moto,4,30
2007-04,Hurto de moto,5,18
2007-04,Hurto de moto,6,4
2007-04,Hurto de moto,7,14
2007-04,Hurto de moto,8,16
2007-04,Hurto de moto,9,6
2007-04,Hurto de moto,SIN DATO,2
2007-05,Hurto de moto,1,2
2007-05,Hurto de moto,10,52
2007-05,Hurto de moto,11,20
2007-05,Hurto de moto,12,6
2007-05,Hurto de moto,13,6
2007-05,Hurto de moto,14,4
2007-05,Hurto de moto,15,2
2007-05,Hurto de moto,16,12
2007-05,Hurto de moto,2,2
2007-05,Hurto de moto,3,2
2007-05,Hurto de moto,4,26
2007-05,Hurto de moto,5,26
2007-05,Hurto de moto,6,6
2007-05,Hurto de moto,7,14
2007-05,Hurto de moto,8,12
2007-05,Hurto de moto,9,12
2007-06,Hurto de moto,1,4
2007-06,Hurto de moto,10,34
2007-06,Hurto de moto,11,12
2007-06,Hurto de moto,12,8
2007-06,Hurto de moto,13,2
2007-06,Hurto de moto,14,8
2007-06,Hurto de moto,15,8
2007-06,Hurto de moto,16,16
2007-06,Hurto de moto,3,12
2007-06,Hurto de moto,4,36
2007-06,Hurto de moto,5,28
2007-06,Hurto de moto,6,10
2007-06,Hurto de moto,7,12
2007-06,Hurto de moto,8,8
2007-06,Hurto de moto,80,2
2007-06,Hurto de moto,9,12
2007-07,Hurto de moto,10,28
2007-07,Hurto de moto,11,16
2007-07,Hurto de moto,12,8
2007-07,Hurto de moto,13,6
2007-07,Hurto de moto,14,2
2007-07,Hurto de moto,15,12
